unix,low,high,open,close,volume,datetime,vol_fiat
1614038400,1109.25,1466.26,1462.67,1297.62,132176.47173471,2021-02-23,171514833.25239438
1613952000,1255.1,1601.07,1600.36,1463.27,99655.76893257,2021-02-22,145823297.00596172
1613865600,1562.1,1631.17,1586.43,1599.9,21997.05687655,2021-02-21,35193091.29679234
1613779200,1501.0,1680.28,1614.73,1587.0,39010.0129194,2021-02-20,61908890.503087796
1613692800,1567.93,1630.99,1605.46,1614.51,21609.31863222,2021-02-19,34888461.02490552
1613606400,1537.97,1613.99,1537.97,1605.48,28601.12104462,2021-02-18,45918527.81471652
1613520000,1435.0,1543.0,1474.5,1536.9,27700.83910971,2021-02-17,42573419.6277133
1613433600,1426.77,1503.21,1469.78,1473.18,29343.74505279,2021-02-16,43228618.33686917
1613347200,1382.9,1513.46,1491.51,1467.9,36166.93382196,2021-02-15,53089442.15725509
1613260800,1481.8,1529.0,1505.1,1491.16,18915.40445426,2021-02-14,28205894.50601434
1613174400,1462.27,1546.0,1523.56,1504.4,21788.88388148,2021-02-13,32779196.911298513
1613088000,1433.86,1541.1,1471.8,1522.26,34322.91412762,2021-02-12,52248399.25991082
1613001600,1408.5,1493.22,1437.42,1472.15,30061.75848142,2021-02-11,44255417.74842246
1612915200,1386.04,1518.0,1461.18,1438.37,49339.9858593,2021-02-10,70969155.46044134
1612828800,1417.32,1511.91,1454.0,1461.39,49258.00859758,2021-02-09,71985161.18441744
1612742400,1300.5,1470.0,1340.89,1453.37,58835.6502851,2021-02-08,85509969.05485578
1612656000,1240.0,1406.91,1398.53,1340.5,49553.1264527,2021-02-07,66425966.009844355
1612569600,1368.24,1445.92,1429.28,1399.41,32660.95906357,2021-02-06,45706072.7231505
1612483200,1331.82,1470.0,1335.37,1428.67,50124.42789243,2021-02-05,71611266.39707798
1612396800,1299.23,1409.55,1384.21,1335.67,60728.73090474,2021-02-04,81113544.00753407
1612310400,1250.91,1387.94,1256.21,1384.69,56126.39637412,2021-02-03,77717659.79528022
1612224000,1127.0,1284.5,1139.22,1254.92,72254.76459502,2021-02-02,90673949.1855825
1612137600,1047.99,1141.01,1084.1,1138.58,26164.35992393,2021-02-01,29790216.922188215
